"character","action","frame","hitbox_1_status","hitbox_1_size","hitbox_1_x","hitbox_1_y","hitbox_2_status","hitbox_2_size","hitbox_2_x","hitbox_2_y","hitbox_3_status","hitbox_3_size","hitbox_3_x","hitbox_3_y","hitbox_4_status","hitbox_4_size","hitbox_4_x","hitbox_4_y","locomotion_x","locomotion_y","iasa","facing_changed","projectile"
2,234,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.7266597748,0,"False","False","False"
2,234,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.7275772095,0,"False","False","False"
2,234,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.3975906372,0,"False","False","False"
2,234,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.1699619293,0,"False","False","False"
2,234,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.9637470245,0,"False","False","False"
2,234,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.7789459229,0,"False","False","False"
2,234,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.6155643463,0,"False","False","False"
2,234,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.4735965729,0,"False","False","False"
2,234,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.3530387878,0,"False","False","False"
2,234,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.25390625,0,"False","False","False"
2,234,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.1761741638,0,"False","False","False"
2,234,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.1198730469,0,"False","False","False"
2,234,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.084980011,0,"False","False","False"
2,234,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.0714950562,0,"False","False","False"
2,234,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.0794334412,0,"False","False","False"
2,234,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.0417938232,0,"False","False","False"
2,234,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.9437522888,0,"False","False","False"
2,234,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.8449020386,0,"False","False","False"
2,234,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.7452468872,0,"False","False","False"
2,234,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.6447677612,0,"False","False","False"
2,234,26,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.5434799194,0,"False","False","False"
2,234,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.4413948059,0,"False","False","False"
2,234,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.3384742737,0,"False","False","False"
2,234,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.2347564697,0,"False","False","False"
2,234,30,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.1302223206,0,"False","False","False"
2,234,31,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.0248832703,0,"False","False","False"
2,183,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,183,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,26,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,186,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,191,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,197,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0069141388,0,"False","False","False"
2,197,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0138301849,0,"False","False","False"
2,197,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0103721619,0,"False","False","False"
2,197,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.0034580231,0,"False","False","False"
2,197,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.0276603699,0,"False","False","False"
2,197,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,197,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,197,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,197,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,197,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,197,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.3167648315,0,"False","False","False"
2,197,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.4777526855,0,"False","False","False"
2,197,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.7465877533,0,"False","False","False"
2,197,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.1232681274,0,"False","False","False"
2,197,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.607793808,0,"False","False","False"
2,197,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.0857486725,0,"False","False","False"
2,197,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.4288339615,0,"False","False","False"
2,197,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.6873111725,0,"False","False","False"
2,197,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.8611831665,0,"False","False","False"
2,197,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.9504461288,0,"False","False","False"
2,197,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.9551064968,0,"False","False","False"
2,197,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.8751542568,0,"False","False","False"
2,197,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.7105996609,0,"False","False","False"
2,197,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.4614369869,0,"False","False","False"
2,197,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,2.1276721954,0,"False","False","False"
2,197,26,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.7092990875,0,"False","False","False"
2,197,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.2063102722,0,"False","False","False"
2,197,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.6187286377,0,"False","False","False"
2,197,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0230255127,0,"False","False","False"
2,197,30,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0108108521,0,"False","False","False"
2,197,31,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0014076233,0,"False","False","False"
2,197,32,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.0051689148,0,"False","False","False"
2,197,33,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.0089302063,0,"False","False","False"
2,197,34,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.0098686218,0,"False","False","False"
2,197,35,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.0079879761,0,"False","False","False"
2,195,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,20,"True",7.0307998657,-12.5832004547,8.2952948975,"True",4.6872000694,-6.8716430664,9.0411406921,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,21,"True",7.0307998657,-13.0933361053,10.509703772,"True",4.6872000694,-7.3316459656,10.5799333023,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,26,"True",7.0307998657,14.9566707611,13.0666257309,"True",4.6872000694,9.29804039,11.9662162231,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,27,"True",7.0307998657,14.1836109161,5.6012860703,"True",4.6872000694,9.1091594696,8.3118068146,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,30,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,31,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,32,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,33,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,34,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,35,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,36,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,37,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,38,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,39,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,40,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,41,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,42,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,43,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,44,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,45,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,46,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,47,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,48,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,195,49,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,196,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.3218011856,0,"False","False","False"
2,196,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.5159397125,0,"False","False","False"
2,196,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.5582885742,0,"False","False","False"
2,196,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.448849678,0,"False","False","False"
2,196,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.187620163,0,"False","False","False"
2,196,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,196,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,196,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.1823787689,0,"False","False","False"
2,196,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.2942790985,0,"False","False","False"
2,196,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.3899860382,0,"False","False","False"
2,196,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.4694919586,0,"False","False","False"
2,196,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.5328006744,0,"False","False","False"
2,196,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.5799102783,0,"False","False","False"
2,196,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.6108283997,0,"False","False","False"
2,196,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.6255435944,0,"False","False","False"
2,196,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.6240615845,0,"False","False","False"
2,196,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.606388092,0,"False","False","False"
2,196,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.5725059509,0,"False","False","False"
2,196,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.5224342346,0,"False","False","False"
2,196,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.4561653137,0,"False","False","False"
2,196,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.3736991882,0,"False","False","False"
2,196,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.2750282288,0,"False","False","False"
2,196,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.1601676941,0,"False","False","False"
2,196,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,1.0291061401,0,"False","False","False"
2,196,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.8818511963,0,"False","False","False"
2,196,26,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.7183914185,0,"False","False","False"
2,196,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.5387496948,0,"False","False","False"
2,196,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.3428726196,0,"False","False","False"
2,196,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.1308479309,0,"False","False","False"
2,196,30,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.044670105,0,"False","False","False"
2,196,31,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0.0173721313,0,"False","False","False"
2,196,32,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0024795532,0,"False","False","False"
2,196,33,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0148925781,0,"False","False","False"
2,196,34,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0198516846,0,"False","False","False"
2,196,35,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,-0.0173721313,0,"False","False","False"
2,187,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
2,187,19,"True",4.6872000694,-6.4145870209,10.3283072876,"True",4.6872000694,4.7630195618,10.7684937881,"True",6.2495999336,-11.9067554474,10.2836371826,"True",6.2495999336,10.2446327209,11.1256362366,0,0,"False","False","False"
